film_name|gender|film_avg_rate|review_rate|review_title|review_text
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|4|"Los ""CazaFanservice"""|Después de una desafortunado regreso de la saga hace un par de años, ahora llega una nueva entrega de una de la películas ochenteras más taquilleras: Ghostbusters.Con el fin de tratar de ser bien objetivos, la película no es mala pero vamos, tampoco es una joya ni de cerca como algunos youtubers quieren hacer creer. La verdad es que desde un principio, incluso antes de verla, ya podemos suponer que el factor nostalgia es preponderante y sucede que cae demasiado en eso y por momentos el fanservice pareciera comerse a toda la película. Se valora mucho que haya una historia de fondo que conecte a los personajes clásicos con los nuevos, pero de pronto se hace un tanto predecible y hace que la película pierda un poco de sustento en este sentido; realmente no hay un factor sorpresa atrayente ya que la ultima parte de la película tiene demasiadas referencias a la primera entrega, tantas que por momentos hay cosas demasiado iguales por no decir calcadas.En resumen, y como dije antes, no es una mala película para nada ya que tiene todos los elementos esperables en un film de este tipo: es disfrutable, tiene momentos de acción, nostalgia a mares, chistes y referencias pero que solo quedan en eso. Creo que podría ser obviada incluso o nunca haberse hecho y no habría pasado nada. Como homenaje y para disfrutar en familia en Domingo esta aceptable.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|1|UNA CHORRADA QUE NO AGUANTA NINGUNA COMPARACIÓN CON LA DE 1984|"Soy de la generación del 75 y vi, en su día (segundo lustro de la década de los ochenta), varias veces ""Cazafantasmas - 1984"" en un cine de pueblo. Luego la he visto unas cuantas veces más en casa a lo largo de los años, cosa que no pasará con el bodrio que nos ocupa.En algo menos de 40 años el cine ha dado un giro de 180 grados, pasando de una libertad de expresión cinematográfica absoluta a un tiranía de la estupidez, del progresismo, del infantilismo y de lo políticamente correcto. Eso por no hablar de la absoluta falta de ideas.""Cazafantasmas - 1984"" era fresca, divertida y con varios momentos políticamente incorrectos. No caía en la chabacanería ni en la sensiblería. Contaba con un grupo de cómicos de primer nivel, una Weaver con un par de escenas realmente sexis, unos efectos especiales de primera y varios momentos que se grabaron a fuego en las cabezas de una generación.Pues bien, la película que nos ocupa NO TIENE NADA DE LO EXPUESTO EN EL PÁRRAFO ANTERIOR.1. ¿Fresca? Apesta a refrito. El hecho de cada dos minutos salga un accesorio de los antiguos Cazafantasmas, una imagen de archivo, algún secundario de aquélla o los propios protagonistas, sólo produce ardor de estómago.2. ¿Divertida? No me he reído ni una vez, pero claro, eso va en gustos, supongo que las aventuras de una niña repipi blanca, su coleguita oriental friki y un hermano mayor (que parece una fregona del revés) enchochado con una negrita empoderada (((ya tenemos el pack progre de los cojones))) debe de resultar descacharrante en alguna dimensión paralela.3. ¿Espectacular? Respondo con otra pregunta... ¿A quién se le ocurrió la idea de desarrollar la historia en un pueblo? Porque comparado el contexto, no sólo con ""Cazafantasmas - 1984"", sino con ""Cazafantasmas II - 1989"", la nueva Cazafantasmas se hace pequeña, barata y vulgar.4. ¿Clímax? El de hace 37 años era la bomba y a día de hoy sigue siéndolo, qué coño, pero el de esta bazofia es lo más anticlimático que uno se pueda imaginar. Es un clímax tan cazurro, rancio y sin chispa que tienen que tirar de un DEUS EX-MACHINA que causa vergüenza ajena.5. ¿Interpretaciones? De piloto automático. El papel de la madre no me lo he creído en ningún momento. Por cierto, ¿desde cuándo las mujeres tienen nuez?"
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|5|La nostalgia no lo es todo|"Vi la original a finales de los años 90, cuando era un niño, así que no recordaba casi nada, se puede decir que llegué ""virgen"" a la película.Podía haber visto las originales antes de ir a ver esta, pero no lo hice a propósito. Quería poder verla con unos ojos críticos que no están ensuciados por la nostalgia. La que sí que vi recientemente fue el remake femenino.El resultado del experimento es que, lamentablemente, ""Cazafantasmas: Más allá"" no se sostiene como película. Le doy un 5 raspado porque Paul Rudd y Mckenna Grace salvan la película del desastre.No es una buena película, el guion es sencillo sí, pero eso no debería de ser un problema. Con este mismo guion se podía haber hecho una película entretenida y que no diera vergüenza ajena en muchas ocasiones.El humor es malo, muy malo, solamente algunos momentos de Paul Rudd son aceptables.La introducción y el nudo de la película son lentos pero sin alma. Y por si fuera poco no llevan a un final que merezca la pena, así que el ritmo de la película es un fracaso.De los personajes principales se podía haber sacado mucho más. La relación del chico con la camarera es realmente de chiste, hacía tiempo que no veía unas relaciones entre personajes tan poco efectivas, química inexistente entre todos ellos, excepto entre Paul Rudd y McKenna Grace, pero tampoco es la panacea.Mientras veía la película la sensación del ""esto ya lo he visto antes"" era total, realmente causaba hastío pues no se han atrevido hacer algo distinto que cree curiosidad o admiración. Parece una película de serie B de domingo por la tarde.Entiendo que los que la hayan visto desde la nostalgia han sentido muchas cosas mientras veían la película, porque la película les ha despertado ese sentimiento de añoranza y melancolía que han hecho que pasen un buen rato con cada fan service que veían. Pero una película no tiene que ser eso, no puede basarse en eso.Pero sin duda lo que ha dado más vergüenza ajena es el antagonista de la película, realmente inverosímil lo que he visionado, jamás había pensado que se podía hacer algo así de mal. Parecía un enemigo de esos de Power Rangers.Los cameos finales pues no me han dicho nada de nada, aunque entiendo que hayan causado mucha nostalgia. Por mi parte los hubiera hecho participar más en la trama, peor no hubiera sido. Aunque entiendo que quizá ya estén mayores para un rodaje de una película.Por curiosidad veré de nuevo la película original, espero encontrar algo mejor que esto."
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|10|"""WHO YOU GONNA CALL?"" (O FATHER & SON)"|"(Antes de meterle mano a la peli: El subtítulo de la crítica es un homenaje no solo a la relación padre e hijo de Ivan y Jason Reitman si no también al temazo de Yusuf/Cat Stevens).Y ahora al turrón...Confirmado: Había leído en mil y un sitios que la película es un regalo-homenaje de Jason Reitman a su padre Ivan y, efectivamente, así es, pero para mi, con gran aficionado a los Cazafantasmas, siendo una de mis cintas de cabecera, también es un regalo, el film es una agradable maquina del tiempo, un suave marshmallow, un viaje hacía mi infancia, a ver las pelis originales en Canal Sur en verano, en casa de mis abuelos, a grabarlas en VHS para poder volver a verla al día siguiente... Viéndola casi siento que vuelvo a estar en casa de mis abuelos, con mi titi Miguel, viendo los dibujos animados de los Cazafantasmas (""The Real Ghostbusters"") por la mañana, bien temprano, con mi Cola-Cao, esas maravillosas sensaciones y emociones de la infancia... Que maravilla, de verdad...Es una peli muy nostálgica, que evoca clara y evidentemente a los maravillosos 80's, obviamente no es lo mismo que hace 40 años, pero la esencia esta ahí, oye, que no es poco...Ni quiero ni puedo hablar mucho del film porque es para verlo en limpio, sin saber absolutamente NADA, ver las dos originales y a continuación ver esta y es como un circulo perfecto, la sensación es maravillosa.Sobre el reparto destaco sobre todo a Paul Rudd, que para mi esta genial, este tío te cae bien, haga lo que haga, y aquí interpreta a un profesor de instituto muy particular (les pone a los chavales pelis de terror como ""Cujo"" o ""Muñeco Diabólico"" mientras él se dedica a sus cosas en su despacho, que crack, jajaja), y a McKenna Grace: Que máquina la chiquilla, de verdad, es alucinante, es una pedazo de actriz (y encima canta y bien, ¡eh!, la canción que suena durante los créditos de cierre de la peli la canta ella, y vaya chistecitos que cuenta su personaje, la GENIAL Phoebe), prácticamente en todas las películas en que la he visto esta genial, incluso en ""Malignant"". Logan Kim como Podcast también es majete, el chavalín, recuerda un poquillo al Ray Stantz de Dan Aykroyd.Sobre los mini Stay Pufts: Primero fue Baby Groot, después Baby Yoda (o Grogu) y ahora tenemos a estos bichines que a mi, sinceramente, no me molestan en absoluto, de hecho me hacen bastante gracia.La banda sonora: El score de Rob Simonsen esta cargado de ecos a la banda sonora original de Elmer Bernstein de la original del '84 y los temas pop que se usan a lo largo de la película son agradables, aunque me hubiese gustado escuchar el ""Ghostbusters"" de Ray Parker Jr. durante la película, suena durante los créditos de cierre, pero bueno... La puedo escuchar en bucle siempre que quiera en YouTube, jejeje.En esta en lugar de a Moquete (Slimer en el original, e inspirado en John Belushi, que iba a ser, antes de su tragico y prematuro fallecimiento a los 33 años, uno de los Cazafantasmas originales) tenemos a Muncher (Mascahierros en español), que también es gracioso aunque un poquito más cabroncente, pero se echa de menos a Moquete...Detallazo muy gracioso: En el cine de Summerville emiten ""Cannibal Girls"", de las primeras películas que dirigió Ivan Reitman y otra curiosidad más (aunque no tiene que ver con ""Afterlife""): Jason Reitman tuvo cameo en ""Cazafantasmas 2"" (1989).Los efectos especiales son muy buenos, son una mezcla de efectos especiales tradicionales y prácticos, de los de toda la vida (aunque con la tecnología de hoy en día), y los efectos especiales digitales actuales, una pasada, vaya que si.Os recomiendo que veáis (antes o después de ver ""Ghostbusters Afterlife"") el capítulo dedicado a ""Cazafantasmas"" (1984) de la serie documental ""The Movies That Made Us"".Película apta solo para los/las amantes de los Cazafantasmas, eso si. Yo la vi primero en mi casa, pero la segunda vez que la he visto ha sido en una sala de cine, que es donde hay que verla, vaya que si..."
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|"Un prometedor reinicio que acaba siendo decente tras una segunda mitad bastante ""perezosa"""|La primera mitad es bastante potable, mola. Pero la segunda parte denota una pereza tremenda a la hora de desarrollar una conclusión decente para la película. A pesar de todo, muy bonito homenaje para Harold, pero joder, qué rabia da que la película no acabe tan bien.Por cierto, creo que esta es una de tantas películas con un personaje con primer plano en el poster y que no es principal. Me esperaba más minutos de Paul Rudd.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|7|Volver a ser niños por un rato|Siguiendo en la línea de comentar recientes estrenos emparentados con viejos éxitos de la época dorada del cine de acción y ciencia ficción que fueron los ochenta, hoy comentaremos la última entrega de los Cazafantasmas, con Cazafantasmas, Más Allá (Ghostbusters: Aferlife, Jason Reitman, 2021). Está claro que ante la actual falta de ideas de la industria cinematográfica, tirar de éxitos pasados es una tendencia cada vez más acentuada, que transmite una cada vez más evidente agonía de la industria del cine comercial en favor de los contenidos para las plataformas… ¡desafortunados tiempos nos ha tocado vivir!Pesimismo aparte sobre el futuro de la industria del celuloide, sin duda uno de los largometrajes más esperados en las postrimerías del pasado año 2021 fue el retorno de los Cazafantasmas, pero de los buenos, los originales, los que vimos de niños por última vez ya en los lejanos ochenta, y no ese fallido intento de suplantación perpetrado en 2016 (Ghostbusters, Paul Feig, 2016) por cuatro señoras cuyas aventuras causaron más sonrojo que sensación.Es palpable que el mayor acierto de esta última entrega de los cazadores de lo paranormal es no solo conectar la nueva historia con los personajes originales, si no rodear toda su trama de esa aura tan ochentera que nos permite soñar con volver a ser niños durante el rato que dura la película. No obstante tiene fallos e incluso aquí el recurso fácil y la falta de imaginación es evidente: a parte de las agradecidas referencias a las entregas anteriores, que no dejan de ser nostálgicas y establecen un vínculo de continuidad de la nueva historia con las anteriores, se da también un abuso relacionado con el antiguo mal al que los protagonistas deberán enfrentarse, apartado en el cual se hubiera agradecido una mayor originalidad, perdonable no obstante por la nostalgia y porque dé pie a decir aquello de qué se debe contestar si te preguntan si eres un Dios.Hablando de los protagonistas, este es quizás otro posible motivo de decepción, pues pese a lo que se pudiera pensar (y un poco así se publicitara, en un alarde de publicidad engañosa) los Cazafantasmas originales no aparecen prácticamente hasta el clímax final. Como viene siendo habitual en estas producciones, con Finn Wolfhard en su reparto como protagonista original de Stranger Things incluído, los protagonistas son un heterogénero grupo de niños y adultos entre los que los primeros, especialmente si son chicas, son siempre los más inteligentes.Siendo benévolo y obviando algunos de los defectos ya mencionados, la nueva aventura de los Cazafantasmas es un espectáculo tan disfrutable como el de antaño, que sabe vincular las viejas proezas de sus precedentes con la actualidad, y cuyos efectos especiales ya sea en asquerosos entes ectoplásmicos, demonios venidos de otra dimensión o rayos de protones salidos de mochilas continúan luciendo con la misma o mayor espectacularidad que entonces.No obstante, su conclusión produce un agridulce sentimiento al reencontrarnos con unos envejecidos Peter Venkman (Bill Murray), Ray Stantz (Dan Aykroyd) y Winston Zeddemore (Ernie Hudson) así como con un difunto Egon Spengler (Harol Ramis), que nos devuelven a la realidad y nos hacen conscientes de hasta qué punto nuestra infancia e inocencia se perdió para siempre para no volver jamás… si acaso solo de vez en cuando en unos minutos mágicos en los que podemos volver a soñar en ser niños.Podéis leer esta y otras críticas en mi blog personal: La Retrovision
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|4|Reitman Jr intenta rendir homenaje|Coge la base de Stranger Things, que es lo que está de moda y funciona, para reiniciar la franquicia nostálgica de los 80. El resultado de este nuevo enfoque, tiene altibajos, algunas cosas funcionan mejor que otras en esta historia. Evoca muchos recuerdos y nostalgia por medio de atrezo, pero el guion no acompaña. Tanto Paul Rudd como el casting original están desaprovechados. En cambio Mckenna Grace es toda una revelación.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|Disfrutable y una decente continuación.|#GhostbustersAfterlife (R) Revisionada. Me sigue pareciendo un refrito o remake encubierto de la primera película. Mismos villanos, historia similar pero actualizada y usando a la nieta de Egon como unión, etc. Además, el uso de los personajes clásicos, que aparecen de la nada, con todos sus artilugios (cuando antes te cuentan que Egon se lo llevo todo) es muy forzado, y abusa de la nostalgia para vender mejor esta película debido a las críticas de la anterior (que considero algo mejor).Esos son mis contras, el resto, me gusta, los efectos, los personajes, el homenaje está genial y aunque se hace un poco lenta al inicio, cuando coge ritmo esta mola bastante. La música también está muy bien. Es disfrutable y una decente continuación.⬤⬤⬤ (6/10)
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|2|"""¡Ay! Cómo hemos involucionado..."""|"¿¿En serio este bodrio tiene mayor puntuación/valoración que la secuela de ""Cazafantasmas""??Es infumable. Un auténtico truño. Escuchas la mítica música de las escenas antiguas en esta y solo piensas en aquellas películas, porque las de esta son patéticas y sosas a más no poder.Ves una ""niña"" protagonista, que te das cuenta de que no es un niño hasta bien entrada la película, y te dices a ti mismo: ""pues nada, lo de siempre en estos horrorosos tiempos"".No me ha gustado N-A-D-A.Siempre he pensado que los ""80's"" se convertirán en una especie de religión en el futuro, y visto lo visto, vamos camino a ello.Mientras nos tocará seguir viendo la decadencia y degradación de nuestra sociedad occidental, con sus estúpidos complejos por ser blancos, y querer que toda película tenga negros, asiáticos, latinos, lgtbi, etc... Y que la protagonista sea mujer, por supuesto. Y que los hombres que aparezcan sean bobos y una especie de Sancho Panza para la prota."
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|5|Merchandising|«Cazafantasmas: Más allá» viene a confirmar algo que empezaba a barruntarme: tras diez años —he aquí, por cierto, la verdadera paradoja temporal: la recreación estilizada va a durar más que la década evocada—, el «revival» ochentero ha dejado de constituir una moda para erigirse en un género en sí mismo —no en vano, HBO acaba de estrenar «Tiempo de victoria: la dinastía de los Lakers» («Winning Time: The Rise of the Lakers Dinasty», 2022), entre otros ejemplos de dicha consolidación—.Dirigida por Jason Reitman, hijo de Ivan Reitman, cineasta responsable de las dos entregas originales, «Cazafantasmas: Más allá» presenta un diseño de producción impecable, un ritmo indesmayable y un reparto que prometía satisfacer a tres generaciones de espectadores —incorpora incluso aun Harold Ramis digital, decisión que, desde un punto de vista ético, se me antoja, como poco, discutible, habida cuenta de su deceso en 2014—. No obstante, la esperada aparición de Bill Murray, Dan Aykroyd, Ernie Hudson y el holograma de Harold Ramis se hace esperar hasta el desenlace; de modo que, en su mayor parte, la película se parece demasiado a un episodio largo de «Stranger Things» (ídem, 2016-Actualidad), mal común a numerosas películas surgidas a rebufo del éxito de los hermanos Duffer, caso del «aggiornamento» en dos (innecesarias) partes de «It» (ídem, 2017). La verdad, empiezo a estar harto de ver a Finn Wolfhard interpretándose a sí mismo, y apuesto a que no soy el único.La sensación de producto prefabricado —o peor, de sumisión absoluta a los dictados del algoritmo— que transmite el cine comercial de un tiempo a esta parte, cada vez más reducido a un puñado de franquicias indistinguibles, se hace palmaria en esta película, lejísimos — pese a la abundancia de guiños de tienda de merchandising— de la frescura y la (relativa) incorrección política que atesoraba la encantadora cinta del 84.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|5|PURA NOSTALGIA|Asisto estupefacto a las favorables críticas a CAZAFANTASMAS Más allá, la continuación de ese film que marcó a generaciones enteras, muchos años después y con unos protagonistas muy distintos.Qué quieren que les diga, mi alma de joven adolescente, se ve que ya pasó porque lo que en su día me pareció genial, y la octava maravilla hoy en día me da la sensación que es más de lo mismo, multiplicado por cien.Resulta un producto muy entretenido no lo podemos negar, un ejercicio de nostalgia fantástico, pero de ahí a decir que es una gran película va un trecho, y otra cosa para mi los cazadores de fantasmas al igual que los míticos y auténticos no deben ser niños, esa parte no me ha gustado aunque la idea es intentar atraer cuanta más y mas juvenil audiencia posible., y los efectos especiales, sin duda están muy bien logrados, por lo demás lo dicho entretenida y poco más.PD: Nadie mejor para dirigirla y que no se hubiese convertido en una peli abominable, que el hijo de Ivan reitman.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|5|Los Cazadineros|En la actualidad, la hija del cazafantasmas gafotas hereda una casa en una aldea recóndita en EEUU de su padre, se muda allí con sus dos hijos, El hijo (Mike de Stranger Things) y la hija repelente, que intenta hacer malamente el papel de su “abuelo”, Se mudan allí y conocen a un niño chino que copia a Data de Los Goonies y Paul Rudd (Ant-Man) que es único que borda su papel junto con el chaval, que no le hace mal.En definitiva es una copia barata de la primera parte, pero peor, para mi, claro, esperaba algo más, no se, algo más que me llegase… para mi me han faltado fantasmas, aunque lo del final a lo fanservice ha molado.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|4|Película para niños mediocre y sin originalidad|Convierten la saga en la típica película de aventuras familiar en la que niños de 12 años salvan el mundo, como cine de aventuras es totalmente mediocre ya que no hace más que copiar a la película antecesora sin llevar prácticamente nada original a la palestra.Luego como continuación aunque la idea prometía termina siendo pésima por lo poco creíble y refriteado que es su guion. No trae nada nuevo, lo que deberían de ser referencias a las películas clásicas son copia pega de elementos del guion de este.Da la impresión de que no tienen claro su target, ¿Niños? ¿Gente que vio los clásicos? Decidiros pues quien mucho abarca poco aprieta.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|5|Superemos la nostalgia|No quiero entrar a juzgarla sin remarcar antes que no me pareció una continuación de los cazafantasmas. En el sentido de que no tiene la chispa, el humor ni el tono de esos clásicos ochenteros. Me pareció una película correcta con algunos aciertos y una trama entretenida que nos lleva a un emotivo final. Pero es otra cosa, muy distante de la obra que intenta homenajear y a su vez reutiliza demasiadas cosas de ésta.Su última parte es conmovedora y aunque en ciertos momentos la disfruté, no logró quitarme esa sensación agridulce ni convencerme de que explotar así la nostalgia realmente merezca la pena.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|7|A mi me ha gustado|Me han encantado sus personajes, el final me ha sacado una lagrimilla y visualmente está genial. No es lo mejor del año ni mucho menos, y obviamente es difícil estar a la altura de la primera, pero creo que para los fans de la saga puede funcionar, e incluso para los nuevos… Buena “comfort food” como dicen los americanos
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|CazaNOSTALGIAS|En un análisis breve y directo, se trata de una película entretenida para NIÑOS y NOSTÁLGICOS. Los unos se lo pasarán bien, y los otros rememorarán la genial primera entrega, hasta tal punto que incluso, si son de lágrima fácil, les haga sonsacar alguna. En fin, no es ninguna obra maestra, pero si uno se deja llevar y se admite todo, se echa un buen rato.Muy buen papel de la chica principal y resto de personajes algo forzados. En cuanto a la música, quitando algunos temas, la banda sonora sigue la línea de la saga, y lejos de buscar originalidad, consigue ese revival acogedor.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|9|Han vuelto como debía ser|Anoche vi la esperada película de cazafantasmas más allá y solo quería dejar mi opinión rápida sobre la película.Me ha encantado.Sí, es verdad que juega con la nostalgia y eso es un punto a favor en este caso, pero la trama aún siendo con un reparto más juvenil yo la veo más adulta y sentimental. La película no olvida sus raíces y tiene ese humor tan característico.Puede que en ocasiones te cuestiones cosillas del guión si eres de esos (como yo) pero son miniedades frente a lo divertida que me ha parecido la película. Me lo he pasado genial viéndola y tiene momentazos épicos inolvidables.¿Momentos tontos? También los hay pero ya los había en las dos anteriores ¿no?En mi opinión he visto una tercera entrega super merecida y lograda. Una película juvenil con toques nostálgicos entretenida y divertida. Hacía tiempo que no me lo pasaba tan bien en un cine.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|Lo siento por los puristas, pero es mejor que las originales|Cuando vi las dos primeras películas de Cazafantasmas esperaba algo como lo que ofrece esta de 2021: más dinamismo y acción, una sensación de película algo más aventurera, buenos diálogos y bromas, etc.Me ha parecido un acierto renovar la saga con los efectos especiales actuales y rejuvenecerla dando paso a actores jóvenes. Cuenta una historia entretenida y más interesante que en las originales, y en esta se molestan en presentar a los personajes que la protagonizan. Lo dicho, dos horas de entretenimiento de una saga que necesitaba revivir y a la que van a dar continuidad con una secuela más.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|Tristona|Extraña mezcla de aburrimiento, diversión y tristeza es lo que sentí al ver esta continuación irregular de Cazafantasmas.La original era una comedia para adultos gamberros que gustó también a los niños.Esta es una película infantil demasiado descafeinada que no entusiasmará a los adultos.Por momentos veo perplejo escenas insulsas que podrían eliminarse y no pasaría nada.Los niños caen bien? No del todo. Son soseras.Los adultos son divertidos? Más bien poco.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|7|Para los que fuimos niños y para los niños de hoy (independientemente de la edad)|Tiene casi todo lo que le puedes pedir al recuerdo de los Cazafantasmas originales, muchos guiños y sensaciones olvidadas por los que las vimos entonces, con el añadido de que atraerá a los jóvenes en la actualidad, debido a los efectos especiales y al carisma de los nuevos personajes juveniles.Los adultos refuerzan el elemento cómico con sus ocurrencias. En el fondo son niños grandes, en el buen sentido. Y eso no se ve últimamente en el cine actual.Diré finalmente que el bueno de Harold Ramis tuvo que ser un tipo genial. No sólo por las películas que rodó (El día de la marmota, Una terapia peligrosa) y sus papeles entrañables, sino por el maravilloso homenaje que le rinden sus amigos con esta película.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|¿A quién vas a llamar? No sé, depende de la taquilla y de si se quejan mucho en twitter.|Cazafantasmas: Más allá nos trae una obra que promete tener un tono más relajado y tranquilo, por ser una aventura más familiar y tal. Pero termina teniendo un tratamiento con bastante más seriedad de la esperada.Es verdad que no trae nada nuevo, nos trae el concepto de familia de cazafantasmas del que hubo una serie hace muchos años y recicla muchísimos elementos de la primera entrega para apelar del todo a la nostalgia. Pero nos trae un resultado interesante y entretenido de ver.Personalmente, en diversión ganan las Cazafantasmas del 2016, también en espectáculo visual.Pero aquí nos traen una propuesta interesante y atrevida que, para mí, supera a lo que ofrecían las 2 primeras películas de cazafantasmas de 1984 y 1989, y ya estaban bien como entretenimiento.Además, esta película tiene un desarrollo de personajes bastante curioso con esta familia por lo que se hace interesante.Un punto gracioso a comentar es que parece que no puede proponerse nada nuevo en el universo de cafantasmas si no hay un actor de Marvel Studios en el elenco. En Cazafantasmas del 2016 tuvimos a Chris Hemsworth (Thor en Marvel) y Sigourney Weaver (que hacía su personaje del universo de cazafantasmas, pero también interpretó a la villana Alexandra en Marvel´s The Defenders), y en Ghostbusters Afterlife 2021 tenemos a Paul Rudd (Antman en Marvel).Esto último solo es un hecho gracioso por si os interesa.La película es recomendable de ver, no siendo la más divertida de la franquicia pero logrando funcionar como una cinta algo más íntima y mucho más llena de nostalgia para los más fans de las películas de los 80.Un saludo, y espero que nos volvamos a leer por aquí pronto.¿A quién vas a llamar la próxima vez?
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|7|Placer nostálgico.|En términos generales, es buena película. Rescata el sabor de las clásicas y es realmente emocionante ver el homenaje que se le ha hecho a la saga.PERO.Poniéndome en la piel de alguien que no conoce a los Cazafantasmas me doy cuenta de que el filme es un chiste privado de dos horas. Hace referencia a tantas cosas que las explicaciones se quedan en el aire y es dificil de que va el entender de que va todo esto.Si. La película está muy bien, pero esto es onanismo nostálgico y su poso va a durar exactamente lo mismo que el  que deja este tipo de actividades. Lo que tardes en limpiar la mesa de refresco y palomitas.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|7|Emotivo homenaje a uno de los títulos más recordados de los ochenta|La tercera entrega de Los Cazafantasmas es una tardía secuela, es decir, un remake actualizado de la original, protagonizado por adolescentes, con continuos homenajes nostálgicos a las dos primeras.La historia transcurre en el campo, este es quizá el mayor fallo que le encuentro. Siempre he identificado la presencia de fantasmas con casas encantadas y grandes edificios, en este sentido se echa de menos la ciudad de Nueva York, aunque ambientarla otra vez allí habría resultado muy repetitivo.Los protagonistas hacen un buen trabajo pero también se echa en falta la presencia del reparto original que, eso sí, aparece al final homenajeando al desaparecido Harold Ramis. Es este emocionante recuerdo de Ramis uno de los puntos más bonitos de la película.En resumen, aunque realmente no había necesidad alguna de rodar una tercera entrega, ni de Cazafantasmas ni de ninguna otra de las sagas famosas de los ochenta, al menos está filmada con el cariño y la dedicación hacia toda una generación que disfrutamos de la película como pocas.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|7|Da lo que esperas y algo más|Y dar al espectador lo que espera, ya es un gran éxito en los tiempos del inconformismo permanente. Porque Cazafantasmas es lo que es, y siempre tiene que ser así, y no el bodrio de 2016.Han pasado más de tres décadas, y se necesita una nueva generación, y el casting da en el clavo con el reparto. Mckenna Grace si es una Cazafantasmas desde el minuto uno, y vuelvo a incidir en el horroroso reboot de protagonistas femeninas de 2016, que no es malo por cambiar el género de los protagonistas, si no que cuando se hace a calzador, el desastre es inevitable.La película consigue incluso que te olvides de que los originales van a llegar, que no nos engañemos, es lo que la mayoría ha pagado por ver. Sin embargo lo que precede a ese gran momento ya tiene la esencia perfecta, ya rezuma nostalgia y los guiños son constantes y adecuados.Y cuando llegan, es más que suficiente, emotivo pero no pasteloso, respetuoso con el resto de la película y con el nuevo reparto, previsible y sencillo, no excesivamente forzado, sin trampas, sin demasiados matices ni historias nuevas, son ellos, los viejos Cazafantasmas que tenían que volver ....los 4.
Cazafantasmas: Más allá |Fantástico, Comedia, Sobrenatural, Fantasmas, Secuela|6,1|6|Una sentimental secuela|¿Qué nadie había pedido una secuela de esta saga de películas? Puede ser ¿Era innecesaria otra película de este título? También puede ser. Pero desde que apareció el COVID es cierto que se han incrementado las secuelas innecesarias. Esta puede serlo, pero sabe ocultarlo realizando una película totalmente divertida.La nueva sangre de Cazafantasmas contando con sucesores de los personajes principales y otros personajes de otros linajes familiares hacen buena química entre ellos. Es el mismo estilo de las películas de los 80´s pero con mejores efectos especiales y toda la nostalgia posible.Como digo, la historia podría ser evitable como el hecho de hacer una nueva película, pero sin ser nada del otro mundo (aunque literalmente si lo es) consigue ser divertida y emocionante de ver y más contando con los personajes de la saga original. Todo un tributo a una gran saga.
